zoomlevel,regionId,regionSize,algorithm,rate,delta,waypointCost,computionCost,mappingCost,renderingCost,quality,qualityCost
14,4,0.0078125,1,0.005,8,330,0,0,0,0.0,0
14,4,0.0078125,1,0.005,16,331,0,0,0,0.0,0
14,4,0.0078125,1,0.005,32,325,0,0,0,0.0,0
14,4,0.0078125,1,0.005,64,333,0,0,0,0.0,0
14,4,0.0078125,1,0.001,0,331,0,0,0,0.0,0
14,4,0.0078125,1,0.001,4,328,0,0,0,0.0,0
14,4,0.0078125,1,0.001,8,338,0,0,0,0.0,0
14,4,0.0078125,1,0.001,16,331,0,0,0,0.0,0
14,4,0.0078125,1,0.001,32,330,0,0,0,0.0,0
14,4,0.0078125,1,0.001,64,334,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-4,0,335,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-4,4,330,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-4,8,332,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-4,16,333,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-4,32,329,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-4,64,336,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-4,0,333,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-4,4,331,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-4,8,330,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-4,16,333,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-4,32,332,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-4,64,335,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-5,0,331,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-5,4,332,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-5,8,326,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-5,16,322,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-5,32,330,0,0,0,0.0,0
14,4,0.0078125,1,5.0E-5,64,333,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-5,0,330,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-5,4,335,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-5,8,332,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-5,16,330,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-5,32,335,0,0,0,0.0,0
14,4,0.0078125,1,1.0E-5,64,331,0,0,0,0.0,0
14,4,0.015625,0,0.01,0,326,0,0,0,0.0,0
14,4,0.015625,0,0.005,0,333,0,0,0,0.0,0
14,4,0.015625,0,0.001,0,334,0,0,0,0.0,0
14,4,0.015625,0,5.0E-4,0,330,0,0,0,0.0,0
14,4,0.015625,0,1.0E-4,0,332,0,0,0,0.0,0
14,4,0.015625,0,5.0E-5,0,333,0,0,0,0.0,0
14,4,0.015625,0,1.0E-5,0,329,0,0,0,0.0,0
14,4,0.015625,1,0.01,0,334,0,0,0,0.0,0
14,4,0.015625,1,0.01,4,332,0,0,0,0.0,0
14,4,0.015625,1,0.01,8,332,0,0,0,0.0,0
14,4,0.015625,1,0.01,16,332,0,0,0,0.0,0
14,4,0.015625,1,0.01,32,338,0,0,0,0.0,0
14,4,0.015625,1,0.01,64,331,0,0,0,0.0,0
14,4,0.015625,1,0.005,0,334,0,0,0,0.0,0
14,4,0.015625,1,0.005,4,328,0,0,0,0.0,0
14,4,0.015625,1,0.005,8,334,0,0,0,0.0,0
14,4,0.015625,1,0.005,16,331,0,0,0,0.0,0
14,4,0.015625,1,0.005,32,333,0,0,0,0.0,0
14,4,0.015625,1,0.005,64,332,0,0,0,0.0,0
14,4,0.015625,1,0.001,0,333,0,0,0,0.0,0
14,4,0.015625,1,0.001,4,327,0,0,0,0.0,0
14,4,0.015625,1,0.001,8,330,0,0,0,0.0,0
14,4,0.015625,1,0.001,16,330,0,0,0,0.0,0
14,4,0.015625,1,0.001,32,328,0,0,0,0.0,0
14,4,0.015625,1,0.001,64,334,0,0,0,0.0,0
14,4,0.015625,1,5.0E-4,0,333,0,0,0,0.0,0
14,4,0.015625,1,5.0E-4,4,331,0,0,0,0.0,0
14,4,0.015625,1,5.0E-4,8,334,0,0,0,0.0,0
14,4,0.015625,1,5.0E-4,16,332,0,0,0,0.0,0
14,4,0.015625,1,5.0E-4,32,331,0,0,0,0.0,0
14,4,0.015625,1,5.0E-4,64,332,0,0,0,0.0,0
14,4,0.015625,1,1.0E-4,0,330,0,0,0,0.0,0
14,4,0.015625,1,1.0E-4,4,329,0,0,0,0.0,0
14,4,0.015625,1,1.0E-4,8,342,0,0,0,0.0,0
14,4,0.015625,1,1.0E-4,16,325,0,0,0,0.0,0
14,4,0.015625,1,1.0E-4,32,333,0,0,0,0.0,0
14,4,0.015625,1,1.0E-4,64,348,0,0,0,0.0,0
14,4,0.015625,1,5.0E-5,0,326,0,0,0,0.0,0
14,4,0.015625,1,5.0E-5,4,326,0,0,0,0.0,0
14,4,0.015625,1,5.0E-5,8,329,0,0,0,0.0,0
14,4,0.015625,1,5.0E-5,16,328,0,0,0,0.0,0
14,4,0.015625,1,5.0E-5,32,330,0,0,0,0.0,0
14,4,0.015625,1,5.0E-5,64,332,0,0,0,0.0,0
14,4,0.015625,1,1.0E-5,0,379,0,0,0,0.0,0
14,4,0.015625,1,1.0E-5,4,396,0,0,0,0.0,0
14,4,0.015625,1,1.0E-5,8,389,0,0,0,0.0,0
14,4,0.015625,1,1.0E-5,16,385,0,0,0,0.0,0
14,4,0.015625,1,1.0E-5,32,356,0,0,0,0.0,0
14,4,0.015625,1,1.0E-5,64,324,0,0,0,0.0,0
14,4,0.03125,0,0.01,0,332,0,0,0,0.0,0
14,4,0.03125,0,0.005,0,331,0,0,0,0.0,0
14,4,0.03125,0,0.001,0,327,0,0,0,0.0,0
14,4,0.03125,0,5.0E-4,0,332,0,0,0,0.0,0
14,4,0.03125,0,1.0E-4,0,330,0,0,0,0.0,0
14,4,0.03125,0,5.0E-5,0,329,0,0,0,0.0,0
14,4,0.03125,0,1.0E-5,0,329,0,0,0,0.0,0
14,4,0.03125,1,0.01,0,334,0,0,0,0.0,0
14,4,0.03125,1,0.01,4,327,0,0,0,0.0,0
14,4,0.03125,1,0.01,8,329,0,0,0,0.0,0
14,4,0.03125,1,0.01,16,330,0,0,0,0.0,0
14,4,0.03125,1,0.01,32,329,0,0,0,0.0,0
14,4,0.03125,1,0.01,64,333,0,0,0,0.0,0
14,4,0.03125,1,0.005,0,332,0,0,0,0.0,0
14,4,0.03125,1,0.005,4,330,0,0,0,0.0,0
14,4,0.03125,1,0.005,8,334,0,0,0,0.0,0
14,4,0.03125,1,0.005,16,335,0,0,0,0.0,0
14,4,0.03125,1,0.005,32,331,0,0,0,0.0,0
14,4,0.03125,1,0.005,64,332,0,0,0,0.0,0
14,4,0.03125,1,0.001,0,334,0,0,0,0.0,0
14,4,0.03125,1,0.001,4,332,0,0,0,0.0,0
14,4,0.03125,1,0.001,8,332,0,0,0,0.0,0
14,4,0.03125,1,0.001,16,333,0,0,0,0.0,0
14,4,0.03125,1,0.001,32,333,0,0,0,0.0,0
14,4,0.03125,1,0.001,64,332,0,0,0,0.0,0
14,4,0.03125,1,5.0E-4,0,332,0,0,0,0.0,0
14,4,0.03125,1,5.0E-4,4,336,0,0,0,0.0,0
14,4,0.03125,1,5.0E-4,8,337,0,0,0,0.0,0
14,4,0.03125,1,5.0E-4,16,344,0,0,0,0.0,0
14,4,0.03125,1,5.0E-4,32,333,0,0,0,0.0,0
14,4,0.03125,1,5.0E-4,64,333,0,0,0,0.0,0
14,4,0.03125,1,1.0E-4,0,325,0,0,0,0.0,0
14,4,0.03125,1,1.0E-4,4,329,0,0,0,0.0,0
14,4,0.03125,1,1.0E-4,8,329,0,0,0,0.0,0
14,4,0.03125,1,1.0E-4,16,329,0,0,0,0.0,0
14,4,0.03125,1,1.0E-4,32,327,0,0,0,0.0,0
14,4,0.03125,1,1.0E-4,64,332,0,0,0,0.0,0
14,4,0.03125,1,5.0E-5,0,327,0,0,0,0.0,0
14,4,0.03125,1,5.0E-5,4,332,0,0,0,0.0,0
14,4,0.03125,1,5.0E-5,8,333,0,0,0,0.0,0
14,4,0.03125,1,5.0E-5,16,326,0,0,0,0.0,0
14,4,0.03125,1,5.0E-5,32,331,0,0,0,0.0,0
14,4,0.03125,1,5.0E-5,64,329,0,0,0,0.0,0
14,4,0.03125,1,1.0E-5,0,328,0,0,0,0.0,0
14,4,0.03125,1,1.0E-5,4,334,0,0,0,0.0,0
14,4,0.03125,1,1.0E-5,8,333,0,0,0,0.0,0
14,4,0.03125,1,1.0E-5,16,336,0,0,0,0.0,0
14,4,0.03125,1,1.0E-5,32,335,0,0,0,0.0,0
14,4,0.03125,1,1.0E-5,64,331,0,0,0,0.0,0
14,4,0.0625,0,0.01,0,334,0,0,0,0.0,0
14,4,0.0625,0,0.005,0,328,0,0,0,0.0,0
14,4,0.0625,0,0.001,0,332,0,0,0,0.0,0
14,4,0.0625,0,5.0E-4,0,336,0,0,0,0.0,0
14,4,0.0625,0,1.0E-4,0,335,0,0,0,0.0,0
14,4,0.0625,0,5.0E-5,0,332,0,0,0,0.0,0
14,4,0.0625,0,1.0E-5,0,333,0,0,0,0.0,0
14,4,0.0625,1,0.01,0,338,0,0,0,0.0,0
14,4,0.0625,1,0.01,4,333,0,0,0,0.0,0
14,4,0.0625,1,0.01,8,330,0,0,0,0.0,0
14,4,0.0625,1,0.01,16,333,0,0,0,0.0,0
14,4,0.0625,1,0.01,32,329,0,0,0,0.0,0
14,4,0.0625,1,0.01,64,328,0,0,0,0.0,0
14,4,0.0625,1,0.005,0,331,0,0,0,0.0,0
14,4,0.0625,1,0.005,4,327,0,0,0,0.0,0
14,4,0.0625,1,0.005,8,332,0,0,0,0.0,0
14,4,0.0625,1,0.005,16,324,0,0,0,0.0,0
14,4,0.0625,1,0.005,32,335,0,0,0,0.0,0
14,4,0.0625,1,0.005,64,334,0,0,0,0.0,0
14,4,0.0625,1,0.001,0,329,0,0,0,0.0,0
14,4,0.0625,1,0.001,4,329,0,0,0,0.0,0
14,4,0.0625,1,0.001,8,333,0,0,0,0.0,0
14,4,0.0625,1,0.001,16,329,0,0,0,0.0,0
14,4,0.0625,1,0.001,32,329,0,0,0,0.0,0
14,4,0.0625,1,0.001,64,334,0,0,0,0.0,0
14,4,0.0625,1,5.0E-4,0,330,0,0,0,0.0,0
14,4,0.0625,1,5.0E-4,4,330,0,0,0,0.0,0
14,4,0.0625,1,5.0E-4,8,334,0,0,0,0.0,0
14,4,0.0625,1,5.0E-4,16,331,0,0,0,0.0,0
14,4,0.0625,1,5.0E-4,32,329,0,0,0,0.0,0
14,4,0.0625,1,5.0E-4,64,348,0,0,0,0.0,0
14,4,0.0625,1,1.0E-4,0,332,0,0,0,0.0,0
14,4,0.0625,1,1.0E-4,4,354,0,0,0,0.0,0
14,4,0.0625,1,1.0E-4,8,334,0,0,0,0.0,0
14,4,0.0625,1,1.0E-4,16,333,0,0,0,0.0,0
14,4,0.0625,1,1.0E-4,32,335,0,0,0,0.0,0
14,4,0.0625,1,1.0E-4,64,331,0,0,0,0.0,0
14,4,0.0625,1,5.0E-5,0,332,0,0,0,0.0,0
14,4,0.0625,1,5.0E-5,4,333,0,0,0,0.0,0
14,4,0.0625,1,5.0E-5,8,339,0,0,0,0.0,0
14,4,0.0625,1,5.0E-5,16,332,0,0,0,0.0,0
14,4,0.0625,1,5.0E-5,32,335,0,0,0,0.0,0
14,4,0.0625,1,5.0E-5,64,334,0,0,0,0.0,0
14,4,0.0625,1,1.0E-5,0,329,0,0,0,0.0,0
14,4,0.0625,1,1.0E-5,4,332,0,0,0,0.0,0
14,4,0.0625,1,1.0E-5,8,332,0,0,0,0.0,0
14,4,0.0625,1,1.0E-5,16,333,0,0,0,0.0,0
14,4,0.0625,1,1.0E-5,32,332,0,0,0,0.0,0
14,4,0.0625,1,1.0E-5,64,338,0,0,0,0.0,0
14,4,0.125,0,0.01,0,335,0,0,0,0.0,0
14,4,0.125,0,0.005,0,339,0,0,0,0.0,0
14,4,0.125,0,0.001,0,334,0,0,0,0.0,0
14,4,0.125,0,5.0E-4,0,335,0,0,0,0.0,0
14,4,0.125,0,1.0E-4,0,331,0,0,0,0.0,0
14,4,0.125,0,5.0E-5,0,331,0,0,0,0.0,0
14,4,0.125,0,1.0E-5,0,332,0,0,0,0.0,0
14,4,0.125,1,0.01,0,335,0,0,0,0.0,0
14,4,0.125,1,0.01,4,335,0,0,0,0.0,0
14,4,0.125,1,0.01,8,335,0,0,0,0.0,0
14,4,0.125,1,0.01,16,336,0,0,0,0.0,0
14,4,0.125,1,0.01,32,334,0,0,0,0.0,0
14,4,0.125,1,0.01,64,330,0,0,0,0.0,0
14,4,0.125,1,0.005,0,329,0,0,0,0.0,0
14,4,0.125,1,0.005,4,330,0,0,0,0.0,0
14,4,0.125,1,0.005,8,331,0,0,0,0.0,0
14,4,0.125,1,0.005,16,330,0,0,0,0.0,0
14,4,0.125,1,0.005,32,331,0,0,0,0.0,0
14,4,0.125,1,0.005,64,332,0,0,0,0.0,0
14,4,0.125,1,0.001,0,334,0,0,0,0.0,0
14,4,0.125,1,0.001,4,328,0,0,0,0.0,0
14,4,0.125,1,0.001,8,334,0,0,0,0.0,0
14,4,0.125,1,0.001,16,331,0,0,0,0.0,0
14,4,0.125,1,0.001,32,338,0,0,0,0.0,0
14,4,0.125,1,0.001,64,333,0,0,0,0.0,0
14,4,0.125,1,5.0E-4,0,331,0,0,0,0.0,0
14,4,0.125,1,5.0E-4,4,330,0,0,0,0.0,0
14,4,0.125,1,5.0E-4,8,338,0,0,0,0.0,0
14,4,0.125,1,5.0E-4,16,334,0,0,0,0.0,0
14,4,0.125,1,5.0E-4,32,329,0,0,0,0.0,0
14,4,0.125,1,5.0E-4,64,330,0,0,0,0.0,0
14,4,0.125,1,1.0E-4,0,326,0,0,0,0.0,0
14,4,0.125,1,1.0E-4,4,335,0,0,0,0.0,0
14,4,0.125,1,1.0E-4,8,336,0,0,0,0.0,0
14,4,0.125,1,1.0E-4,16,334,0,0,0,0.0,0
14,4,0.125,1,1.0E-4,32,335,0,0,0,0.0,0
14,4,0.125,1,1.0E-4,64,334,0,0,0,0.0,0
14,4,0.125,1,5.0E-5,0,334,0,0,0,0.0,0
14,4,0.125,1,5.0E-5,4,337,0,0,0,0.0,0
14,4,0.125,1,5.0E-5,8,337,0,0,0,0.0,0
14,4,0.125,1,5.0E-5,16,326,0,0,0,0.0,0
14,4,0.125,1,5.0E-5,32,332,0,0,0,0.0,0
14,4,0.125,1,5.0E-5,64,332,0,0,0,0.0,0
14,4,0.125,1,1.0E-5,0,331,0,0,0,0.0,0
14,4,0.125,1,1.0E-5,4,334,0,0,0,0.0,0
14,4,0.125,1,1.0E-5,8,332,0,0,0,0.0,0
14,4,0.125,1,1.0E-5,16,333,0,0,0,0.0,0
14,4,0.125,1,1.0E-5,32,334,0,0,0,0.0,0
14,4,0.125,1,1.0E-5,64,335,0,0,0,0.0,0
14,4,0.25,0,0.01,0,343,0,0,0,0.0,0
14,4,0.25,0,0.005,0,344,0,0,0,0.0,0
14,4,0.25,0,0.001,0,341,0,0,0,0.0,0
14,4,0.25,0,5.0E-4,0,344,0,0,0,0.0,0
14,4,0.25,0,1.0E-4,0,343,0,0,0,0.0,0
14,4,0.25,0,5.0E-5,0,341,0,0,0,0.0,0
14,4,0.25,0,1.0E-5,0,346,0,0,0,0.0,0
14,4,0.25,1,0.01,0,343,0,0,0,0.0,0
14,4,0.25,1,0.01,4,341,3,0,0,0.0,0
14,4,0.25,1,0.01,8,343,3,0,0,0.0,0
14,4,0.25,1,0.01,16,339,3,0,0,0.0,0
14,4,0.25,1,0.01,32,336,3,0,0,0.0,0
14,4,0.25,1,0.01,64,338,3,0,0,0.0,0
14,4,0.25,1,0.005,0,343,3,0,0,0.0,0
14,4,0.25,1,0.005,4,340,3,0,0,0.0,0
14,4,0.25,1,0.005,8,340,3,0,0,0.0,0
14,4,0.25,1,0.005,16,341,3,0,0,0.0,0
14,4,0.25,1,0.005,32,340,3,0,0,0.0,0
14,4,0.25,1,0.005,64,339,3,0,0,0.0,0
14,4,0.25,1,0.001,0,351,3,0,0,0.0,0
14,4,0.25,1,0.001,4,341,3,0,0,0.0,0
14,4,0.25,1,0.001,8,342,3,0,0,0.0,0
14,4,0.25,1,0.001,16,339,3,0,0,0.0,0
14,4,0.25,1,0.001,32,343,3,0,0,0.0,0
14,4,0.25,1,0.001,64,343,3,0,0,0.0,0
14,4,0.25,1,5.0E-4,0,341,3,0,0,0.0,0
14,4,0.25,1,5.0E-4,4,342,3,0,0,0.0,0
14,4,0.25,1,5.0E-4,8,343,2,0,0,0.0,0
14,4,0.25,1,5.0E-4,16,342,3,0,0,0.0,0
14,4,0.25,1,5.0E-4,32,343,3,0,0,0.0,0
14,4,0.25,1,5.0E-4,64,341,3,0,0,0.0,0
14,4,0.25,1,1.0E-4,0,342,3,0,0,0.0,0
14,4,0.25,1,1.0E-4,4,342,2,0,0,0.0,0
14,4,0.25,1,1.0E-4,8,344,3,0,0,0.0,0
14,4,0.25,1,1.0E-4,16,341,3,0,0,0.0,0
14,4,0.25,1,1.0E-4,32,339,3,0,0,0.0,0
14,4,0.25,1,1.0E-4,64,339,3,0,0,0.0,0
14,4,0.25,1,5.0E-5,0,343,3,0,0,0.0,0
14,4,0.25,1,5.0E-5,4,345,3,0,0,0.0,0
14,4,0.25,1,5.0E-5,8,342,2,0,0,0.0,0
14,4,0.25,1,5.0E-5,16,345,3,0,0,0.0,0
14,4,0.25,1,5.0E-5,32,340,3,0,0,0.0,0
14,4,0.25,1,5.0E-5,64,336,3,0,0,0.0,0
14,4,0.25,1,1.0E-5,0,347,3,0,0,0.0,0
14,4,0.25,1,1.0E-5,4,339,3,0,0,0.0,0
14,4,0.25,1,1.0E-5,8,342,3,0,0,0.0,0
14,4,0.25,1,1.0E-5,16,344,3,0,0,0.0,0
14,4,0.25,1,1.0E-5,32,340,3,0,0,0.0,0
14,4,0.25,1,1.0E-5,64,342,3,0,0,0.0,0
14,4,0.5,0,0.01,0,362,0,0,0,0.04406779661016949,1
14,4,0.5,0,0.005,0,360,0,0,0,0.015254237288135594,0
14,4,0.5,0,0.001,0,360,0,0,0,0.0,0
14,4,0.5,0,5.0E-4,0,355,0,0,0,0.0,1
14,4,0.5,0,1.0E-4,0,352,0,0,0,0.0,0
14,4,0.5,0,5.0E-5,0,361,0,0,0,0.0,0
14,4,0.5,0,1.0E-5,0,354,0,0,0,0.0,0
14,4,0.5,1,0.01,0,359,6,0,1,0.11101694915254237,0
14,4,0.5,1,0.01,4,358,6,0,0,0.3483050847457627,1
14,4,0.5,1,0.01,8,356,7,0,1,0.4728813559322034,2
14,4,0.5,1,0.01,16,355,10,0,0,0.5177966101694915,7
14,4,0.5,1,0.01,32,350,19,0,0,0.6033898305084746,31
14,4,0.5,1,0.01,64,352,53,0,0,0.847457627118644,125
14,4,0.5,1,0.005,0,355,6,0,0,0.04406779661016949,1
14,4,0.5,1,0.005,4,357,7,0,0,0.23728813559322035,0
14,4,0.5,1,0.005,8,360,7,0,0,0.36271186440677966,1
14,4,0.5,1,0.005,16,357,8,0,0,0.43135593220338986,4
14,4,0.5,1,0.005,32,358,13,0,0,0.49491525423728816,20
14,4,0.5,1,0.005,64,360,36,0,0,0.6576271186440678,90
14,4,0.5,1,0.001,0,353,3,0,0,0.0,1
14,4,0.5,1,0.001,4,364,3,0,0,0.0,1
14,4,0.5,1,0.001,8,357,4,0,0,0.0,0
14,4,0.5,1,0.001,16,356,3,0,0,0.0,1
14,4,0.5,1,0.001,32,351,3,0,0,0.0,0
14,4,0.5,1,0.001,64,358,4,0,0,0.0,0
14,4,0.5,1,5.0E-4,0,359,4,0,0,0.0,0
14,4,0.5,1,5.0E-4,4,357,3,0,0,0.0,1
14,4,0.5,1,5.0E-4,8,360,3,0,0,0.0,1
14,4,0.5,1,5.0E-4,16,359,4,0,0,0.0,0
14,4,0.5,1,5.0E-4,32,357,4,0,0,0.0,0
14,4,0.5,1,5.0E-4,64,359,4,0,0,0.0,0
14,4,0.5,1,1.0E-4,0,360,3,0,0,0.0,1
14,4,0.5,1,1.0E-4,4,358,3,0,0,0.0,0
14,4,0.5,1,1.0E-4,8,356,4,0,0,0.0,0
14,4,0.5,1,1.0E-4,16,359,4,0,0,0.0,0
14,4,0.5,1,1.0E-4,32,359,3,0,0,0.0,1
14,4,0.5,1,1.0E-4,64,356,4,0,0,0.0,0
14,4,0.5,1,5.0E-5,0,352,3,0,0,0.0,0
14,4,0.5,1,5.0E-5,4,355,4,0,0,0.0,0
14,4,0.5,1,5.0E-5,8,357,3,0,0,0.0,1
14,4,0.5,1,5.0E-5,16,356,4,0,0,0.0,0
14,4,0.5,1,5.0E-5,32,356,4,0,0,0.0,0
14,4,0.5,1,5.0E-5,64,356,3,0,0,0.0,0
14,4,0.5,1,1.0E-5,0,353,3,0,0,0.0,1
14,4,0.5,1,1.0E-5,4,359,4,0,0,0.0,0
14,4,0.5,1,1.0E-5,8,351,3,0,0,0.0,1
14,4,0.5,1,1.0E-5,16,355,3,0,0,0.0,0
14,4,0.5,1,1.0E-5,32,354,3,0,0,0.0,1
14,4,0.5,1,1.0E-5,64,354,5,0,0,0.0,0
14,5,0.0078125,0,0.01,0,455,0,0,0,0.19298245614035087,0
14,5,0.0078125,0,0.005,0,421,0,0,0,0.14035087719298245,1
14,5,0.0078125,0,0.001,0,420,0,0,0,0.017543859649122806,0
14,5,0.0078125,0,5.0E-4,0,428,0,0,0,0.0,0
14,5,0.0078125,0,1.0E-4,0,425,0,0,0,0.0,1
14,5,0.0078125,0,5.0E-5,0,423,0,0,0,0.0,0
14,5,0.0078125,0,1.0E-5,0,427,0,0,0,0.0,1
14,5,0.0078125,1,0.01,0,432,8,0,1,0.43859649122807015,0
14,5,0.0078125,1,0.01,4,431,7,0,0,1.0,1
14,5,0.0078125,1,0.01,8,433,8,0,0,1.0,2
14,5,0.0078125,1,0.01,16,425,10,0,0,1.0,4
14,5,0.0078125,1,0.01,32,432,16,0,0,1.0,16
14,5,0.0078125,1,0.01,64,429,38,0,0,1.0,57
14,5,0.0078125,1,0.005,0,435,6,0,0,0.3684210526315789,1
14,5,0.0078125,1,0.005,4,427,7,0,1,1.0,0
14,5,0.0078125,1,0.005,8,432,7,0,1,1.0,1
14,5,0.0078125,1,0.005,16,431,9,1,0,1.0,12
14,5,0.0078125,1,0.005,32,442,14,0,0,1.0,14
14,5,0.0078125,1,0.005,64,432,35,0,0,1.0,50
14,5,0.0078125,1,0.001,0,428,6,0,0,0.14035087719298245,1
14,5,0.0078125,1,0.001,4,433,6,0,0,1.0,1
14,5,0.0078125,1,0.001,8,432,7,0,0,1.0,1
14,5,0.0078125,1,0.001,16,435,7,0,0,1.0,1
14,5,0.0078125,1,0.001,32,431,9,0,0,1.0,5
14,5,0.0078125,1,0.001,64,436,16,0,0,1.0,19
14,5,0.0078125,1,5.0E-4,0,436,4,0,0,0.0,0
14,5,0.0078125,1,5.0E-4,4,428,4,0,0,0.0,1
14,5,0.0078125,1,5.0E-4,8,423,4,0,0,0.0,0
14,5,0.0078125,1,5.0E-4,16,439,5,0,0,0.0,0
14,5,0.0078125,1,5.0E-4,32,447,4,0,0,0.0,0
14,5,0.0078125,1,5.0E-4,64,430,4,0,0,0.0,0
14,5,0.0078125,1,1.0E-4,0,431,4,0,0,0.0,0
14,5,0.0078125,1,1.0E-4,4,437,4,0,0,0.0,0
14,5,0.0078125,1,1.0E-4,8,438,3,0,0,0.0,1
14,5,0.0078125,1,1.0E-4,16,430,3,0,0,0.0,1
14,5,0.0078125,1,1.0E-4,32,431,3,0,0,0.0,1
14,5,0.0078125,1,1.0E-4,64,431,4,0,0,0.0,1
14,5,0.0078125,1,5.0E-5,0,430,4,0,0,0.0,1
14,5,0.0078125,1,5.0E-5,4,426,4,0,0,0.0,0
14,5,0.0078125,1,5.0E-5,8,429,3,0,0,0.0,1
14,5,0.0078125,1,5.0E-5,16,426,4,0,0,0.0,0
14,5,0.0078125,1,5.0E-5,32,432,3,0,0,0.0,1
14,5,0.0078125,1,5.0E-5,64,432,4,0,0,0.0,1
14,5,0.0078125,1,1.0E-5,0,424,4,0,0,0.0,0
14,5,0.0078125,1,1.0E-5,4,430,3,0,0,0.0,1
14,5,0.0078125,1,1.0E-5,8,432,4,0,0,0.0,0
14,5,0.0078125,1,1.0E-5,16,427,3,0,0,0.0,1
14,5,0.0078125,1,1.0E-5,32,431,4,0,0,0.0,0
14,5,0.0078125,1,1.0E-5,64,435,4,0,0,0.0,0
14,5,0.015625,0,0.01,0,433,0,0,0,0.3511450381679389,3
14,5,0.015625,0,0.005,0,423,0,0,0,0.19083969465648856,4
14,5,0.015625,0,0.001,0,435,0,0,0,0.007633587786259542,3
14,5,0.015625,0,5.0E-4,0,424,0,0,0,0.0,3
14,5,0.015625,0,1.0E-4,0,432,0,0,0,0.0,3
14,5,0.015625,0,5.0E-5,0,426,0,0,0,0.0,3
14,5,0.015625,0,1.0E-5,0,433,0,0,0,0.0,3
14,5,0.015625,1,0.01,0,427,14,0,0,0.5038167938931297,3
14,5,0.015625,1,0.01,4,423,14,1,0,1.0,4
14,5,0.015625,1,0.01,8,427,16,0,0,1.0,8
14,5,0.015625,1,0.01,16,429,28,0,0,1.0,19
14,5,0.015625,1,0.01,32,423,58,0,0,1.0,80
14,5,0.015625,1,0.01,64,426,155,0,1,1.0,278
14,5,0.015625,1,0.005,0,428,13,0,0,0.3435114503816794,3
14,5,0.015625,1,0.005,4,429,13,0,0,1.0,4
14,5,0.015625,1,0.005,8,433,15,0,0,1.0,6
14,5,0.015625,1,0.005,16,429,21,0,0,1.0,14
14,5,0.015625,1,0.005,32,425,45,0,0,1.0,61
14,5,0.015625,1,0.005,64,427,137,0,0,1.0,251
14,5,0.015625,1,0.001,0,426,12,0,0,0.1450381679389313,3
14,5,0.015625,1,0.001,4,421,12,0,0,0.9465648854961832,3
14,5,0.015625,1,0.001,8,425,12,0,0,1.0,4
14,5,0.015625,1,0.001,16,425,14,0,0,1.0,7
14,5,0.015625,1,0.001,32,426,22,0,0,1.0,23
14,5,0.015625,1,0.001,64,427,53,0,0,1.0,88
14,5,0.015625,1,5.0E-4,0,432,8,0,0,0.0,3
14,5,0.015625,1,5.0E-4,4,424,8,0,0,0.0,3
14,5,0.015625,1,5.0E-4,8,429,8,0,0,0.0,3
14,5,0.015625,1,5.0E-4,16,429,8,0,0,0.0,3
14,5,0.015625,1,5.0E-4,32,434,8,0,0,0.0,3
14,5,0.015625,1,5.0E-4,64,430,8,0,0,0.0,3
14,5,0.015625,1,1.0E-4,0,432,8,0,0,0.0,3
14,5,0.015625,1,1.0E-4,4,424,9,0,0,0.0,3
14,5,0.015625,1,1.0E-4,8,423,9,0,0,0.0,3
14,5,0.015625,1,1.0E-4,16,430,9,0,0,0.0,3
14,5,0.015625,1,1.0E-4,32,427,8,0,0,0.0,3
14,5,0.015625,1,1.0E-4,64,425,9,0,0,0.0,2
14,5,0.015625,1,5.0E-5,0,424,8,0,0,0.0,3
14,5,0.015625,1,5.0E-5,4,431,8,0,0,0.0,3
14,5,0.015625,1,5.0E-5,8,430,9,0,0,0.0,3
14,5,0.015625,1,5.0E-5,16,431,8,0,0,0.0,3
14,5,0.015625,1,5.0E-5,32,434,8,0,0,0.0,3
14,5,0.015625,1,5.0E-5,64,436,9,0,0,0.0,3
14,5,0.015625,1,1.0E-5,0,433,8,0,0,0.0,3
14,5,0.015625,1,1.0E-5,4,432,9,0,0,0.0,3
14,5,0.015625,1,1.0E-5,8,433,9,0,0,0.0,3
